time,buoy_id,wind_speed,wind_dir,air_temp,pressure,Hs,Tz,wave_dir,SST,salinity,current_speed,current_dir
2023-01-01 00:16:00,BUOY001,3.69002274073074,214.4441878936446,13.829436293243784,1012.3978287997617,2.209373831192799,7.030965747520822,68.66578428403129,17.57534216235536,34.158559680020886,0.3731620244053307,32.70792226019438
2023-01-01 00:17:00,BUOY001,5.693696469479109,197.05051602498386,12.538386852866427,1013.9353376280312,1.6175868311577895,6.02454678687822,83.41313413179768,18.784458645815178,33.89156346015308,0.2797426901557782,47.91050000717211
2023-01-01 00:18:00,BUOY001,3.873341173901718,164.20929746462284,14.941136620230226,1013.958452961571,1.5185652085958241,4.967420171079078,91.77566167823528,17.37683277889072,34.16686635600957,0.6003183937369155,24.68860851170739
2023-01-01 00:19:00,BUOY001,3.129969070533676,222.0332795025041,15.965781837471942,1011.480648494655,1.8554241929264348,6.500641250932171,104.93959553141617,19.224278487209887,34.08394932799446,0.2760734019630487,48.588215435529655
2023-01-01 00:20:00,BUOY001,7.459940381625305,209.63011924051494,16.63604046347712,1012.3154364415336,1.6445598779771482,6.667011341220341,98.03891155352761,17.968681270253576,33.92431293355544,0.2912103023136068,75.94204038805805
2023-01-01 00:21:00,BUOY001,4.935840405260404,197.10901983413672,14.994346731231612,1015.4540511416387,1.69296975281252,5.3900804171338805,119.58807447235536,18.25581173574025,34.151477772398614,0.24896948267299268,59.97163007389625
2023-01-01 00:22:00,BUOY001,5.388829564592558,181.1945878842997,15.067802155485117,1014.3127226662219,2.324331801596385,6.279933596871925,80.19020902061544,17.245674718797613,34.157240821397835,0.46594945117950615,95.79296429140155
2023-01-01 00:23:00,BUOY001,3.163441905516043,166.79225329804635,16.65484104231613,1017.4845891313437,1.497614020813147,6.425989131292202,109.19692141337741,18.1693080899895,34.28159795196803,0.30259600743696413,22.71960229821525
2023-01-01 00:24:00,BUOY001,4.497011303015187,178.7932152031117,13.652900616642846,1015.709251314508,1.488294502408904,6.172503275530837,96.94683187146369,18.323298015394403,34.24549363411569,0.2690909227870022,72.48185197001276
2023-01-01 00:25:00,BUOY001,5.492984509120693,208.2681608122268,15.155813599076813,1015.6521162802599,1.6220670534853108,5.822348290161252,106.91322527992186,18.17465269765418,34.15268824157124,0.4139834237796748,20.537292780206627
2023-01-01 00:26:00,BUOY001,3.6131192751702663,224.4402577490081,15.756439958764592,1010.6023274493324,1.912017351688637,6.734375039317592,90.2008086813328,17.944865889009627,33.8310834166422,0.2069549173274545,61.322357335841176
2023-01-01 00:27:00,BUOY001,5.916159219892021,217.86823148112092,16.036905708574224,1014.9203188608575,1.1420697089091503,6.033384921931334,113.078566524036,17.761792535651768,34.54848609636373,0.4092001273960758,81.21672450804869
2023-01-01 00:28:00,BUOY001,4.464649995337235,177.48066843226454,15.099540023834855,1013.3009173310421,1.0078287072811665,5.501145605460329,101.68602824316868,18.809001996578953,33.78021142948821,0.5265243507800192,53.080236731253486
2023-01-01 00:29:00,BUOY001,4.941056282717574,165.11905145585303,15.66543585738499,1012.3196992429606,1.4248245941226196,5.227660695436819,87.319725347867,18.267801505770635,34.25295211942438,0.4067367840943972,76.55659836587517
2023-01-01 00:30:00,BUOY001,4.48901865831606,190.58229629129968,13.164303607687268,1013.7722245547184,1.114244066058255,6.891477144439758,97.5842109193778,19.031428572698488,34.15151985948728,0.41555364064649664,31.73717266116323
2023-01-01 00:31:00,BUOY001,8.182970067584575,152.64836397109067,15.016006239034766,1015.3411470437687,1.480431339961287,6.578033848783005,94.42381339829122,18.006460683149985,33.83259699064064,0.4404536969063998,11.123603218803929
2023-01-01 00:32:00,BUOY001,5.397273465773295,194.7324749582056,16.149374217354794,1014.4669163039858,1.7620883896068396,6.3223329754847155,105.60679593407689,18.06094885523402,34.04472636270433,0.5260982740309517,78.24913002365403
2023-01-01 00:33:00,BUOY001,3.843911472539688,185.5684086151443,14.735169075701219,1011.7228336825293,1.3475694385272643,6.0668479255569565,80.82380910050006,18.69478236628044,34.05599573374666,0.4777924649426949,114.36122770450734
2023-01-01 00:34:00,BUOY001,6.677245601543615,179.45042110431726,15.79803127723765,1014.979226260706,1.190199555869286,6.031119615157658,98.33087560994669,17.484131341257438,34.33502124872691,0.4024413131718497,32.66095407826744
2023-01-01 00:35:00,BUOY001,3.6251046836132166,157.1271126397923,16.20748943175228,1012.2336594520172,1.642499857466538,5.766378448159028,104.95078277486817,17.697515092303373,33.933399513038914,0.45053029996445476,99.70817337346026
2023-01-01 00:36:00,BUOY001,5.782598787627826,199.54251196264278,15.43962312434339,1013.956725800358,1.8839106174167357,6.097141107800519,99.76585943914392,18.861611415757043,34.025828231235245,0.2732099063284784,64.84372192698918
2023-01-01 00:37:00,BUOY001,2.5427225109918155,178.86512289891454,15.974176599015701,1012.9311833466217,,5.261441523647565,119.7232583579877,17.735518166596055,33.61315736179766,0.44109029035575065,23.967533733513243
2023-01-01 00:38:00,BUOY001,3.502863744234387,166.36870791950895,14.862505464018776,1013.1146737594132,1.8781078041803374,5.962063384987098,111.3773862447805,17.420569704070083,34.429476361555054,0.2645580337730566,30.58893022686452
2023-01-01 00:39:00,BUOY001,5.803340365350759,132.56896151138014,15.640136239549078,1015.0994138257147,1.8806714642007174,6.183230249522502,99.90199382590193,19.272962601734594,33.8705811033205,0.3300591299835915,65.50195475484576
2023-01-01 00:40:00,BUOY001,6.628644402993906,189.71030619875734,16.478457057923876,1011.501060849473,1.9251440727805327,6.652236378929071,103.51094076223517,17.650387531396756,34.1522062616813,0.06014781115080997,53.38733996181702
2023-01-01 00:41:00,BUOY001,5.790883058206481,225.9512533711789,16.046690688337645,1017.4863576211347,2.0078989008405794,6.335923859261001,104.94120471001402,18.447946790111768,34.068690206792546,0.4101844421886397,26.625053572820867
2023-01-01 00:42:00,BUOY001,5.3732341528940815,223.9762227773164,15.324646357896803,1009.9683132567595,2.3063925977916027,6.761932607922074,106.80053254886137,18.399013647346433,34.07151756938941,0.3072863887982248,15.680898535955862
2023-01-01 00:43:00,BUOY001,5.107916564642271,181.8531116700035,16.156836584334464,1012.4296666601866,1.542391614221271,7.047615624574184,73.6101668667598,16.967733913708425,34.255234414978545,0.4844147668653057,41.58849376566265
2023-01-01 00:44:00,BUOY001,3.354644000578493,179.19395659524176,16.668654767519342,1014.3799411157994,1.6855186703245932,6.91070303766514,96.71530336593716,18.247959479169186,34.429656989749,0.41394057974372267,73.29066585488826
2023-01-01 00:45:00,BUOY001,4.505504653456322,200.85598809245317,13.925510331503164,1014.822659625172,,6.625435567721535,79.2139169480513,18.61438726877181,34.14784389499646,0.4889462759431805,67.76898336381124
2023-01-01 00:46:00,BUOY001,4.907145646811911,171.75422507091238,17.155913737041885,1013.4675924240069,1.6600874009605011,6.404667208424786,120.8961480665705,18.575890559593823,34.2306995707347,0.26978657123060096,53.406728984354075
2023-01-01 00:47:00,BUOY001,7.196608592748906,197.9983100641467,15.681954017019814,1013.5682736177595,2.1227754076030356,5.916889498073575,101.04972926771347,18.859043844182104,34.1675991829155,0.4835884175010125,74.98155996425926
2023-01-01 00:48:00,BUOY001,6.13916250680597,207.5237048599678,16.465048387329027,1014.5186649080964,1.2628250074750067,6.7857954073251765,99.30198504707965,18.222077724182803,34.307462130195,0.5919329630514927,100.60500018042865
2023-01-01 00:49:00,BUOY001,2.991972783425238,216.97946175737331,17.25813528442746,1013.2499340205773,1.4114272360754843,7.264229035423657,115.8927572601857,18.780607565358974,34.01350556018095,0.4593544785244372,81.70538987239878
2023-01-01 00:50:00,BUOY001,6.135444795906501,190.67546632262193,14.710524372460046,1016.5129422230958,2.0863059721018504,6.603932247701414,109.01341981396911,18.08821469383617,34.32329791785234,0.4635585532173688,66.71783556275456
2023-01-01 00:51:00,BUOY001,5.084468884440028,188.84185790070953,15.39404617267996,1015.4197831304172,1.9825689000878277,7.400024444256063,85.98581518856075,17.736161161836613,34.33244869064023,0.4030619870011525,98.67282600831838
2023-01-01 00:52:00,BUOY001,4.6594701625726564,175.59148266854112,15.836206575843622,1015.5012372310034,1.5710213494299685,5.687116254657187,102.0875539657618,17.801037920847115,34.328982928908516,0.33520735130127904,42.5067597408558
2023-01-01 00:53:00,BUOY001,6.605115606028544,176.84832731249708,15.362248433487643,1011.8377771109185,1.9396809130741473,5.881319089455057,98.35842979489848,17.727345554247123,33.982570621993915,0.4653587998921126,65.02428259992797
2023-01-01 00:54:00,BUOY001,7.246835375311642,189.09013715415585,17.902163395116336,1013.625814108467,1.7891210438323342,6.894491481585942,77.45172166309558,18.971683711657406,34.083055155080515,0.24018980890770253,66.20679191636177
2023-01-01 00:55:00,BUOY001,7.109977855652817,201.19976853337457,15.331657367804072,1013.1981577997336,2.140231096561235,6.607516889728971,93.49831489849294,17.718085030123067,34.16673634391917,0.3505742101549252,35.596319040816674
2023-01-01 00:56:00,BUOY001,4.466939401965046,212.3558394082417,15.654062698511472,1011.8023839952996,1.715890394627766,7.140734879485239,101.33104205332974,18.620863211523986,33.84679253883404,0.21678863232345993,60.57206889862271
2023-01-01 00:57:00,BUOY001,5.2746413153101575,178.25118379418134,16.435155496747942,1014.5484104430136,2.004612268584969,6.484570765694617,102.59049883541061,18.35934448902177,34.442060688131704,0.3250661143204134,11.380735188717424
2023-01-01 00:58:00,BUOY001,6.24803515926867,224.39805998658056,15.049750494196118,1012.7672841362823,2.4929075763913393,6.066772296844717,82.31081725223049,18.44943572138357,34.122734695326784,0.46116643323862355,131.45391864466882
2023-01-01 00:59:00,BUOY001,7.227123535300121,189.3502347822526,15.877329029271376,1015.1678751058793,1.8831113050786619,6.4024072753085335,122.04769054881615,19.191007544010905,34.18408655162371,0.4490240496427398,46.42299995311864
2023-01-01 01:00:00,BUOY001,5.057695778539627,194.5726541130313,16.61154848676278,1011.7311743016879,1.7218536858204696,5.751296104743174,103.46845411662842,18.2984244065974,34.01400863460582,0.40509136955354724,122.58342394263936
2023-01-01 01:01:00,BUOY001,5.510605178378198,180.28191730586465,15.982295667907362,1017.3241267907667,1.927159067132674,5.961767092367432,105.78944703872956,18.83186320969079,33.86614009535559,0.4185477719983419,76.59483694922702
2023-01-01 01:02:00,BUOY001,4.142212667225728,146.9663370418428,16.242805021491336,1012.1078665111662,1.60420644340144,7.0206987511155186,111.46076682239917,18.55325842784707,34.012813210944174,0.21442115319558988,92.84820845928202
2023-01-01 01:03:00,BUOY001,4.020011413474217,213.35586486869946,15.827870136877001,1014.3536208610349,2.4335426715494792,6.979274606964953,93.85381313292339,18.4668714469138,34.17956106245925,0.36724348488609826,61.68591993242898
2023-01-01 01:04:00,BUOY001,7.045700801042295,210.6344558688448,14.863716469904228,1015.51321723007,1.7745311959623937,6.732776854037037,112.74291752398659,19.701259273827233,34.27250444045924,0.33784869220311997,83.03304661284253
2023-01-01 01:05:00,BUOY001,7.873847084949211,190.49243710804046,16.7207382814942,1012.8026982052937,1.6419832151571399,5.69911926758175,100.61286856013197,17.8389871552043,34.17227281513604,0.3415539526179107,96.7526657004625
2023-01-01 01:06:00,BUOY001,5.744030851741267,197.67898539494823,18.175009795166854,1015.6633948120681,1.4765055742571271,6.388828901651401,92.89038794074294,19.212596607126567,34.21135247560035,0.46888566978438073,97.6149145327271
2023-01-01 01:07:00,BUOY001,7.369888151240304,206.87689391344375,16.459382971453884,1011.5145667615901,2.059723071989203,5.963892591938153,115.15982195969274,18.904595819013167,34.076692859130766,0.3243366644118805,101.35942082095421
2023-01-01 01:08:00,BUOY001,6.419569151739662,165.52486996639155,16.687122640861233,1016.8916437294021,1.994053587626511,7.173010036339356,129.15089498614952,18.344980912129582,34.24543556561046,0.35137049568140827,67.50159290706952
2023-01-01 01:09:00,BUOY001,4.921945093019026,186.4111335608191,17.175430629994715,1014.0301791460522,1.5880269485562288,6.301222083169842,117.86462771003247,19.407742408671947,34.44483736076497,0.20457432281401494,64.57358404074931
2023-01-01 01:10:00,BUOY001,6.44421080677544,213.09258668296792,15.234198500974665,1012.8235279658902,1.9135000431401452,6.058537743617772,121.05195656763784,17.677356542814277,34.29131078823993,0.3853029692325923,31.589296423034654
2023-01-01 01:11:00,BUOY001,8.221647746782986,172.3353002079432,18.22683615326966,1013.4324552526936,1.291324648758552,6.624626680616734,99.6116295728937,18.348845269406485,34.314340527164596,0.30735683637082595,95.53874767796448
2023-01-01 01:12:00,BUOY001,5.873311924459915,203.50471621210679,16.747413768297537,1015.663123171462,1.8027047680219048,6.297956760332589,83.66926163124735,18.013792886615356,34.213311777048794,0.42547734332745896,112.73847647725167
2023-01-01 01:13:00,BUOY001,8.286456903172258,170.71304751007216,18.197675931507856,1012.8908376729104,1.886357950810008,7.368199568069352,130.19674643403786,18.83236934540323,33.85595088932195,0.3238537526760218,129.16881760261836
2023-01-01 01:14:00,BUOY001,2.02229631308066,207.38305034323196,15.85349028650147,1012.5754942599106,2.2660426679918406,6.267203864043089,138.87217403563284,18.078077262216595,33.9497190220763,0.4308172291853313,90.26408042653813
2023-01-01 01:15:00,BUOY001,7.197172152472321,197.55001322431193,18.425259249073633,1013.6455955533522,1.5259059314239225,5.943264800994007,131.40494447680686,18.859410903976983,34.25169489278435,0.4072837097275098,58.53129255326618
2023-01-01 01:16:00,BUOY001,6.107275065728727,166.16720794165954,17.402996266320567,1011.7492013297752,1.376948734925028,5.574679551035555,103.43305517507349,18.557918101003537,34.16059626683656,0.5903364723693637,31.02680422085583
2023-01-01 01:17:00,BUOY001,5.540560910089559,221.97022618827202,17.201493312166296,1017.7586678444443,1.4951241279327174,6.6439880393188675,91.35592401819594,18.419704319197532,34.25281389992596,0.4742247253728433,113.60088019075769
2023-01-01 01:18:00,BUOY001,6.139061742504566,184.18778019553415,16.903058750522,1012.9992429552497,1.3660749372925407,6.386648661538579,92.89437126420162,18.861937341484197,34.5021881131857,0.24190029095373716,28.87092645966417
2023-01-01 01:19:00,BUOY001,3.0323967821086413,182.8772978680453,16.441054971942187,1015.8097154244595,2.1713305817303565,5.96138113275079,83.8263580941222,18.541522624037622,34.31416555884753,0.30072675964528195,72.94657088435284
2023-01-01 01:20:00,BUOY001,5.696552598220738,203.29501223521504,17.910632375102217,1014.5798693085478,2.238207903167746,7.27865351727923,107.67294901444549,18.13972286512182,34.4227873128114,0.4340783228365412,76.83805174288298
2023-01-01 01:21:00,BUOY001,6.574020028500099,222.4561884384798,16.870945155235514,1012.2063058736145,1.872958619046643,7.025856687869607,133.56861082114233,20.092920608972474,34.191994806432895,0.33690481482677165,81.88322876428045
2023-01-01 01:22:00,BUOY001,8.267463210890677,179.3653344901473,14.783967202710183,1014.1779069030947,2.146554388713118,6.686305823050319,107.55683139163158,18.456831171004364,34.013660555132844,0.13437496277451622,85.43761974050564
2023-01-01 01:23:00,BUOY001,5.285467786582676,201.11219844343154,15.654268728281576,1015.7722617101481,1.8236203445722434,7.390745198080865,114.41344495169623,17.599777535919422,34.16557228715599,0.5674786410265219,88.90162958397153
2023-01-01 01:24:00,BUOY001,4.862363444296119,208.6502481973772,16.605993995533755,1013.8421707638789,1.7581608653260103,7.0480039157899075,130.70787265532886,18.295686554229906,34.01823361202882,0.5058485229623124,12.686938519175598
2023-01-01 01:25:00,BUOY001,5.3346785494743,214.1298183737327,17.122189174584065,1016.6193540302563,1.690039144910833,6.313448125808187,104.20627655098382,18.09123773238104,34.49287801049634,0.48721572887230924,85.9750897530434
2023-01-01 01:26:00,BUOY001,7.472606856726003,203.98878190741945,16.77591764472159,1016.2905910200634,1.7000836839661682,6.213392371453211,140.99292265266888,19.14607526146885,34.34132882866924,0.3756673674654082,19.03263438039359
2023-01-01 01:27:00,BUOY001,6.604798977019035,193.31008048914617,18.071757977342845,1016.099819400675,1.3321054831151597,7.150105647246603,140.53205338327442,18.901941204815465,34.28938121808057,0.4804385922397437,108.26781673435508
2023-01-01 01:28:00,BUOY001,5.3291794745971774,184.28794670079552,14.921931103040935,1013.35710293406,1.8789617038149313,6.947396665065499,108.87308103356268,18.948569587726997,34.43449193715358,0.36849564166971127,70.02574755343147
2023-01-01 01:29:00,BUOY001,6.905847001727333,202.75015558992303,17.036831023267325,1012.1311556701613,1.7908187208177333,6.842171118690197,102.36426396870733,18.572286001786242,33.78531302577157,0.4606675828817392,22.34345410129056
2023-01-01 01:30:00,BUOY001,6.293666621117329,179.7704231958843,15.095437936438294,1013.078086711475,2.0297549631154346,6.342117963295726,121.67177413145112,18.625691741201717,34.308969306451075,0.3493630336536617,63.000266549631576
2023-01-01 01:31:00,BUOY001,7.613100370709796,142.9705038047333,17.69326710366827,1014.7121623988612,1.8374258182410395,7.077395706776518,106.18463933684257,18.587956371469808,33.93122632395754,0.5942789348864377,70.69276677371128
2023-01-01 01:32:00,BUOY001,5.119113744651793,210.31139009331287,16.859196928004366,1015.4256697482699,1.7637737923206913,6.403712815411573,94.23186575414948,18.74086566491081,34.19391442455151,0.28684429465954575,123.8813765469692
2023-01-01 01:33:00,BUOY001,5.69273834925615,219.83992795209252,17.393329253945456,1010.0053664932163,1.5544371761051248,6.738494385471696,130.97981093321334,19.207154430450952,34.13503040969869,0.5683032571535407,94.4215945132446
2023-01-01 01:34:00,BUOY001,,154.68196233773836,16.129862384036464,1014.3466930284114,1.8406452261867254,7.5209702110439824,130.18732185773132,18.965535844103165,34.33172185688201,0.4501623231255671,99.21457042766764
2023-01-01 01:35:00,BUOY001,4.012967647378034,181.92370601010498,18.293198380951438,1014.6935051280615,2.0436685211318384,6.475076261812402,114.45099416075713,19.05554979452791,34.247010802721555,0.39850876782782574,124.67328923522547
2023-01-01 01:36:00,BUOY001,6.664390344824264,214.6774299844258,18.07540787943785,1013.8366424969696,1.482387617135482,6.02697865761517,93.35137345839917,19.0632527402762,34.47239175626026,0.4653292572650527,86.70436089090897
2023-01-01 01:37:00,BUOY001,6.6237394661102655,243.61858101790403,17.637138566079273,1016.9886800757525,1.8548172081950036,6.2951641092919,94.02577785540927,19.263658923917824,34.08497999412021,0.5231259448756185,112.56298207831222
2023-01-01 01:38:00,BUOY001,6.251749912932409,203.0571615601913,16.943948966417754,1015.2640909598123,1.9016674795838364,7.32653589865629,114.24972673297046,18.973461506082607,34.34916949925478,0.5876165897139941,110.79840823132608
2023-01-01 01:39:00,BUOY001,5.904098512549563,188.25212014341824,17.673155972982276,1017.0553100360736,1.6195083549444633,6.964685043764962,105.31411345042545,19.016743511414315,34.24177451214848,0.4833954954333594,52.030273128919504
2023-01-01 01:40:00,BUOY001,65.0,199.32340447147254,16.406198740716146,1014.017397552372,1.6617377179201596,6.780797834137021,107.86493931144521,19.439639644077978,33.88425107685604,0.36413928009756785,135.15217391603355
2023-01-01 01:41:00,BUOY001,5.648738235556336,230.64626588459532,17.988399358528003,1016.3386628853607,1.910438246551031,6.598590577147132,128.47818482753163,18.520614520801363,34.02956107824612,0.45988792905412285,48.688421601142366
2023-01-01 01:42:00,BUOY001,5.777461515634731,190.39509526121844,18.802036378365397,1017.7482269003511,1.5043825719588493,7.103702147393186,124.31206860504749,18.433150903640836,34.18527994169971,0.6371085159576315,119.14975717175369
2023-01-01 01:43:00,BUOY001,5.099919868380823,187.49440457256736,18.24283684700127,1017.1158640940326,1.9525333204983515,6.444338089313723,134.15038491303662,18.275929715215405,34.439681118680554,0.5912894399217452,46.44429830397585
2023-01-01 01:44:00,BUOY001,6.073184872868219,193.98545216456102,16.462253264137978,1012.3225739356374,1.582090605333502,7.029575077899453,98.7809742575428,18.968199575388283,34.31193018490596,0.5484784985337803,110.31774886095351
2023-01-01 01:45:00,BUOY001,6.9329423558788115,184.7340280435628,17.57286076836811,1014.0138817068145,2.172687060085166,6.518950096031524,108.65272667843637,17.957711259828443,33.987644180333355,0.5382393700704857,148.45864676197928
2023-01-01 01:46:00,BUOY001,9.167872291145223,206.4124716213147,,1013.8452779723882,2.558306574104337,6.44356593358209,125.34379073332047,19.123472674249456,34.19503566094547,0.5296721110701127,86.52877090633125
2023-01-01 01:47:00,BUOY001,6.6121620423600636,236.60927498790772,17.82288251636285,1015.5284867264079,1.601851712319402,6.581453164662364,120.83688093370989,18.845600334824592,34.628610510277326,0.5766468555744304,85.54074235143864
2023-01-01 01:48:00,BUOY001,6.748297085302786,210.73209529356902,17.72055591156027,1015.9370517604314,2.02345475850404,6.720277276237113,137.25621557006275,19.475300849389622,34.249239916837944,0.41614052030279897,111.85421964200233
2023-01-01 01:49:00,BUOY001,6.261952871701619,199.37639550816382,15.419553236052618,1012.9009229872859,1.6482765606289596,6.891332912267061,120.73151613925062,18.57978917500142,34.163471842544006,0.32731449709376326,83.96503742250285
2023-01-01 01:50:00,BUOY001,3.507089016756539,198.73833595035887,16.146959222262804,1014.728745708509,2.181685142727364,7.041225124025625,142.29619789025304,18.821838083761314,34.32922223476876,0.4707307589315045,148.69748376962417
2023-01-01 01:51:00,BUOY001,6.357072747801509,173.4599694847273,17.04493370488179,1010.5675709917259,1.4929140935345244,5.087046394936001,122.82405268450759,19.492330707296908,34.38548587607895,0.383067079046634,100.21333880108182
2023-01-01 01:52:00,BUOY001,6.498760003269212,222.53332271959442,17.04649806678863,1017.5056692426595,2.0197532777570264,6.535117846698399,130.80363889048115,19.630510948960858,34.14350211189693,0.36030543897328987,85.13716910668074
2023-01-01 01:53:00,BUOY001,10.114822170282459,203.459830721759,16.15712140050541,1013.6113808940105,1.6167590436810688,6.750854345691668,110.16385046024818,18.606563151493773,34.337174788466704,0.3947493067546405,78.8245834871596
2023-01-01 01:54:00,BUOY001,6.142934833607141,201.55051876655023,17.774772530650228,1014.7622039382957,1.819631631478176,7.7068485398233815,115.37442521662256,19.0452081368128,34.17280148079564,0.7162655060424534,67.33177997153481
2023-01-01 01:55:00,BUOY001,6.895287320258582,269.1638947312838,17.65641745353745,1014.0455198224591,1.575483432591318,6.421976233647709,128.9659094319787,19.109187026680797,34.38435990482558,0.4822907525701616,76.77083714604845
2023-01-01 01:56:00,BUOY001,6.402361206181146,211.4165010520065,17.229778969253164,1016.9712140705346,2.1345528374657956,7.051017549542631,139.6361154435886,19.156445943303247,34.27634344171742,0.505800402867384,85.36268395962766
2023-01-01 01:57:00,BUOY001,4.712846668061566,190.5433839287191,16.68731470732641,1009.0184821556956,1.6398028868656878,7.724757637861829,126.51775917028407,18.845954653336097,34.34070418615906,0.3482917521703931,81.52923765628813
2023-01-01 01:58:00,BUOY001,8.191504902082931,197.18786709695252,18.510824926933896,1014.6746068894042,2.059528125882322,6.328362855233298,114.46744244204407,19.62553881926875,34.09437507081823,0.28705816426115943,76.68477981801362
2023-01-01 01:59:00,BUOY001,7.616549060055785,228.81778899718086,19.136489631464336,1014.5105189818909,1.7937437944614665,7.189420620282617,136.5089002561709,18.047581265539645,34.08385097502303,0.39042056777642453,159.66298653706474
2023-01-01 02:00:00,BUOY001,7.68654792056457,208.24617032428844,17.016438516153464,1013.8292090014859,1.865658288460341,6.59886408303274,83.10108226933494,18.78943488259946,34.43909946093188,0.6170246392777625,66.05867193238163
2023-01-01 02:01:00,BUOY001,5.147240748944471,177.34511131184968,16.90670296807281,1018.203256474373,1.9473459538564595,6.755231082946435,94.7771533555939,19.231513320477525,34.236007712245666,0.5074986857956321,101.62031938577923
2023-01-01 02:02:00,BUOY001,8.626806555286262,224.62316990568593,18.028899480215514,1012.9904623681758,1.6774832888709088,6.613521308944751,126.4631045692077,19.24368913189608,34.310776129900226,0.5347834505723184,115.25281272118991
2023-01-01 02:03:00,BUOY001,4.431102664042735,193.0016316690791,17.19843605063827,1016.3230278092097,,6.656657517946162,116.57613872365583,19.698965687461484,34.19436745762122,0.5496200264525992,116.63226662722991
2023-01-01 02:04:00,BUOY001,7.425399865430568,243.95438331011871,17.43579317388704,1015.5062514367867,2.3711308292343665,8.391032223773355,125.57113255263029,19.62918884642075,34.43726439225775,0.4174545805919576,96.21864329806147
2023-01-01 02:05:00,BUOY001,9.84200321319653,228.2112863096396,18.333519442527276,1017.3310909745946,1.681590170778603,7.459774452356876,117.57643783182577,18.89477570366743,34.13782463307433,0.6161987250329811,90.999572835274
2023-01-01 02:06:00,BUOY001,5.081691206451813,197.783757812476,15.70313673607245,1013.4879770853664,2.2695418947549126,7.595866060325002,125.29438114470913,19.6949327511972,34.234129034377794,0.4149205449154554,112.00681618848726
